ticker,sector,industry,marketCap,enterpriseValue,ebitda,netIncomeToCommon,freeCashflow,bookValue,sharesOutstanding,totalDebt,totalCash,totalAssets,grossProfits,operatingCashflow,returnOnAssets,returnOnEquity,operatingMargins,grossMargins,currentRatio,debtToEquity,totalRevenue,revenueGrowth,earningsGrowth,interestExpense,enterprise_value,book_value_total,net_debt,ebitda_yield,earnings_yield,fcf_yield,book_yield,gp_a,fcf_ni,revenue_cagr_3y,fcf_cagr_3y,revenue_trend_ols,fcf_trend_ols,delta_gross_margin,asset_growth,share_dilution,dn_ebitda,interest_coverage,cfo_debt,roce
FIX,Industrials,Engineering & Construction,61265846272,63607562240.0,1736283008.0,1223646976.0,1099853568.0,18.355,35183967,303920992.0,70540000.0,6441169000.0,2546895104.0,1663133952.0,0.17266001,0.53294,0.07885,0.25128,1.24,0.45488999999999996,10135687168.0,0.01,0.388,,63607562240.0,2448774000.0,233380992.0,0.02729680162004586,0.01997274257124294,0.017952148463223957,0.03996964294148908,0.3954088309125254,0.8988324161886377,0.30025058911956903,0.5971458976318065,0.26227647948533694,0.3938859699588017,0.062147456614339985,0.3672359760632788,0.0,0.13441414269717947,186.28190803609797,5.472257579364574,0.42674692081793864
COP,Energy,Oil & Gas E&P,127591940096,144555933696.0,23346999296.0,7297999872.0,5289124864.0,52.977,1218294007,23327000576.0,6362999808.0,121939000000.0,27071000576.0,17976000512.0,0.05865,0.112840004,0.22051,0.45591,1.289,0.36143000000000003,59377999872.0,-0.053,-0.202,,144555933696.0,64487000000.0,16964000768.0,0.16150841199710664,0.05719796929577993,0.04145344024097815,0.5054159373349137,0.22200444956904683,0.7247362231798077,-0.09106174739359629,-0.2638368447938533,-0.09672202445192571,-0.3176277866147527,-0.13147824192431207,-0.006849649780094478,0.001264309980306537,0.7266030444823122,11.264395782643957,0.7706091682654914,0.12630152682168286
ED,Utilities,Utilities - Regulated Electric,42008698880,69038702592.0,6016999936.0,2156000000.0,-833249984.0,69.554,368529705,27177000960.0,147000000.0,74603000000.0,9157000192.0,4136999936.0,0.0317,0.08732,0.25613,0.53192,1.189,1.06177,17215000576.0,0.062,0.129,,69038702592.0,24190000000.0,27030000960.0,0.08715401231623422,0.05132270357048488,0.0,0.5758331165909226,0.12274305580204549,-0.38647958441558444,0.02587238970223038,,0.027753691586542308,0.21126461211477152,0.04208218432345273,0.057268784898387236,0.03818506839891345,4.492272103623968,3.106244931062449,0.1522242995865869,0.0563326420450367
STZ,Consumer Defensive,Beverages - Brewers,23480473600,34204747776.0,3455800064.0,1824400000.0,2210487552.0,46.781,170752511,10533799936.0,96600000.0,21900500000.0,4774700032.0,2693600000.0,0.08574,0.2369,0.35931,0.5272,0.913,1.23205,9056700416.0,-0.033,0.307,,34204747776.0,8082400000.0,10437199936.0,0.101032759739418,0.07769860314912899,0.0941415232783039,0.3442179292329095,0.21801785493481884,1.2116243981582986,-0.011183285451378588,0.013845560746898355,-0.007160602753720774,0.03702778376049968,0.011020529341303265,0.011462985456510394,6.111166777572591e-07,3.0201978536684235,7.575774336283186,0.25571019160848435,0.14259761487087924
CEG,Utilities,Utilities - Independent Power Producers,85436653568,108353724416.0,7957000192.0,3791000064.0,-4478875136.0,92.403,357102017,22466000896.0,864000000.0,57249000000.0,6947999744.0,4554999808.0,0.04196,0.16104999,0.21858,0.23263,1.363,0.66428,29866999808.0,0.638,10.91,,108353724416.0,14517000000.0,21602000896.0,0.07343541013367358,0.04437205702330909,0.0,0.16991536294718934,0.12136456084822442,-1.1814495015529496,0.01469039149633189,,0.007836764541585838,0.41331711093905543,0.09636272990449188,0.08168008162339871,-0.0017514496320779444,2.7148423243370963,7.870841487279844,0.2027508068341172,0.08157387688875367
COO,Healthcare,Medical Instruments & Supplies,14471271424,17059272704.0,886400000.0,235800000.0,424275008.0,42.272,195030630,2726599936.0,138800000.0,12394800000.0,2773400064.0,953000000.0,0.025190001,0.02853,-0.02866,0.65550005,1.274,0.33093000000000006,4231000064.0,0.079,,,17059272704.0,8238900000.0,2587799936.0,0.051960011155232896,0.016294352658532515,0.029318433437462696,0.5693279988056977,0.22375512827960112,1.7993002883799831,0.07346203139761864,-0.01251536517097196,0.07130441790804196,0.0066320645905421,0.008668146306358593,0.006463557230089645,0.001841620626151013,2.9194493862815882,6.665,0.3495195563592942,0.05907640489274951
CPRT,Industrials,Specialty Business Services,28908886016,23694188544.0,1961246976.0,1553201024.0,999977152.0,9.477,963308388,93116000.0,4199712000.0,10090902000.0,2204544000.0,1685426944.0,0.11336,0.17607,0.37530997,0.47522998,7.613,1.059,4638866944.0,0.021,0.023,,23694188544.0,9187033000.0,-4106596000.0,0.08277333373784772,0.05372746023974637,0.03459064979005243,0.31779270204031096,0.21846847784271417,0.6438169538574808,0.0989943984010011,0.13613497248033846,0.09364745893681764,0.1328721318084948,-0.006967841463501989,0.19734036216486367,0.004685185420126505,-2.093869895149809,101.67269894534995,18.10029365522574,0.18035526728808485
GLW,Technology,Electronic Components,169364914176,178070913024.0,3907000064.0,1810000000.0,612000000.0,13.023,860637825,9923999744.0,1755000064.0,30976000000.0,5937999872.0,2905999872.0,0.05375,0.1674,0.15661,0.36383,1.61,0.80363,16321000448.0,0.2,1.389,,178070913024.0,11807000000.0,8168999680.0,0.02194069765607044,0.010686983244469931,0.003613499306969944,0.06971337633561131,0.19169679338842976,0.33812154696132596,0.03274507876886834,0.11805628879104058,0.03493984583243282,0.15599302267630202,0.04208198055445389,0.11685595817559041,0.004541225420966866,2.0908624382351686,7.107142857142857,0.2928254682550705,0.09420861606438377
CPAY,Technology,Software - Infrastructure,23037462528,31320864768.0,2550661120.0,1172201984.0,2095142784.0,53.076,65361919,10483340288.0,2553312000.0,26408135000.0,3813327872.0,1517432064.0,0.061869998,0.32124,0.41404,0.79714996,0.977,2.7134300000000002,4783723008.0,0.254,0.491,,31320864768.0,3883864000.0,7930028288.0,0.0814364845572836,0.050882426073413776,0.09094503274627312,0.16858905338552396,0.14439974167051176,1.7873564561378528,0.097332408585459,0.29129324061722994,0.08976868708502891,0.1357317701038233,0.0091116071827535,0.4706292482315144,0.005789896340569512,3.1090089647032375,4.817473405835859,0.14474700069947782,0.1606352430896429
CTVA,Basic Materials,Agricultural Inputs,57384755200,59017756672.0,4140999936.0,1252000000.0,2576124928.0,36.359,668820000,3356000000.0,1966000000.0,42845000000.0,8686999552.0,2624000000.0,0.043270003,0.051370002,0.2369,0.48561,1.467,13.64,17888999424.0,0.11,0.121,,59017756672.0,24144000000.0,1390000000.0,0.07016532259967498,0.021817641212138517,0.04489214808047138,0.4207389212666712,0.20275410320924261,2.057607769968051,-0.0010322883978914899,1.1927496276897047,-0.0027830120307290912,0.5525844245348036,0.0707841196350279,0.049479485609308024,-0.019591741480028298,0.3356677183005878,10.377777777777778,0.7818831942789034,0.060807291666666666
CSGP,Real Estate,Real Estate Services,12250671104,12214671360.0,272000000.0,25000000.0,202200000.0,19.437,408355715,1140999936.0,1215000064.0,10538000000.0,2683000064.0,529000000.0,-0.00158,0.00303,0.0033399998,0.78634,2.196,14.35,3412000000.0,0.225,,,12214671360.0,8334000000.0,-74000128.0,0.0222683027634073,0.002040704528573719,0.016505218227104237,0.6802892616453349,0.25460239741886503,8.088,0.14160530575519847,-0.5259632828103975,0.130872660163459,-0.638058748403576,-0.02157252984257063,0.13838176515069678,0.03785103785103785,-0.27205929411764707,,0.46362842214918404,-0.007352941176470588
COST,Consumer Defensive,Discount Stores,422045483008,420366319616.0,13790000128.0,8837999616.0,6954375168.0,37.278,443478804,10227999744.0,11125999616.0,77099000000.0,37802000384.0,15000000512.0,0.086660005,0.29152,0.036730003,0.12876001,1.072,0.6025699999999999,293586993152.0,0.215,0.455,,420366319616.0,29164000000.0,-897999872.0,0.03280472170224535,0.020940870052701104,0.016477786039634446,0.06910155699841286,0.4903046781929727,0.7868720830684408,0.06640442726947482,0.3081350392193374,0.06286954467371153,0.2086759469083846,0.006944893530349716,0.10407984992338647,0.00025049308774479495,-0.06511964203514763,71.24675324675324,1.4665624645522088,0.27436173138956266
CRH,Basic Materials,Building Materials,71851565056,90514571264.0,7583000064.0,3648000000.0,786124992.0,34.524,668200216,20427999232.0,3240000000.0,58329000000.0,13735999488.0,5667999744.0,0.060500003,0.15812,-0.00041,0.36089,1.59,0.8322700000000001,38060998656.0,0.091,,,90514571264.0,24004000000.0,17187999232.0,0.08377656722123764,0.050771336673833135,0.010940958507825213,0.334077622126834,0.23549177061153115,0.21549478947368422,0.045975003842854356,0.08544905949233872,0.04206381360570328,0.04133333333333333,0.030755761432967765,0.15245095133661313,-0.016282167030321888,2.266648963066658,6.932098765432099,0.277462304537451,0.11326273323247604
CRWD,Technology,Software - Infrastructure,197521932288,193831927808.0,59319000.0,-30464000.0,1926365056.0,4.551,1018259280,821342976.0,4552800768.0,11086684000.0,3827581952.0,1819179008.0,-0.0100300005,-0.0024899999,-0.022079999,0.75136,1.531,17.568,5094199808.0,0.256,,,193831927808.0,4428390000.0,-3731457792.0,0.000306033173537635,0.0,0.009752664089936264,0.022419738146056183,0.345241368113315,,0.2900686653697968,0.22547766642355227,0.2449187550933623,0.1880441935354445,0.014948672328812251,0.27410039880122894,0.02215256261296153,-62.904934203206395,-3.531922486706399,2.214883503185885,-0.01433801009838186
CCI,Real Estate,REIT - Specialty,33432219648,63256223744.0,2729999872.0,1039000000.0,1202875008.0,-4.404,436451983,29878999040.0,55000000.0,31518000000.0,3110000128.0,2924999936.0,0.04048,-0.635474006116208,0.47722998,0.73819,0.267,-18.274617149847096,4212999936.0,-0.048,,,63256223744.0,,29823999040.0,0.0431578066222922,0.031077804912129296,0.03597951379432143,,0.09867377777777778,1.157723780558229,-0.15173892561897784,0.2239507146129689,-0.16513402465270985,0.15079758248290895,0.03687427119046449,-0.03720674486803519,0.002026704169014889,10.924542285106744,2.189160467587673,0.09789484353489239,0.07618624949147527
CSX,Industrials,Railroads,90844405760,109170409472.0,6624999936.0,3049999872.0,1129874944.0,7.307,1858138856,19428999168.0,1108999936.0,43682000000.0,6624999936.0,4630000128.0,0.07084,0.23684,0.36157,0.46816003,0.966,1.4306,14151000064.0,0.017,0.265,,109170409472.0,13155000000.0,18319999232.0,0.0606849417167312,0.03357388764320538,0.012437474102533003,0.1448080362235395,0.15166429961998076,0.3704508168582638,-0.01737875164321634,-0.20560242987019417,-0.016511299920883356,-0.20344175150914498,-0.052379947575558305,0.02146665419511739,-0.021286758022919176,2.7652829296570727,5.4656398104265405,0.23830358362594994,0.11376359466324694
CMI,Industrials,Specialty Industrial Machinery,91307368448,97386364928.0,5004000256.0,2672999936.0,1688625024.0,89.507,137989067,8240000000.0,3182000128.0,33992000000.0,8760999936.0,3932999936.0,0.07273,0.21993999,0.09764,0.25847998,1.709,0.61621,33894000640.0,0.027,-0.21,,97386364928.0,12349000000.0,5057999872.0,0.05138296577451652,0.029274745088314385,0.018493852716406786,0.1352464780214624,0.2577371127324076,0.6317340308383756,0.06246086056249833,0.31637487620683746,0.05180469706183464,0.09566831683168317,0.013593686878576816,0.0777425491439442,0.00016293483146067415,1.0107912896157933,13.045592705167174,0.47730581747572814,0.17603149864654252
CVS,Healthcare,Healthcare Plans,133615108096,200339111936.0,15411999744.0,2932000000.0,5201625088.0,60.845,1275927307,78345003008.0,11802000384.0,253538000000.0,54302998528.0,10332000256.0,0.026659999,0.037520003,0.04124,0.13387999,0.866,1.00912,405617999872.0,0.061,0.631,,200339111936.0,75214000000.0,66543002624.0,0.07692956005976252,0.021943626299306004,0.03892991714876081,0.5629153848826746,0.2141809059312608,1.7740876834924966,0.0763108477649228,-0.165831156023994,0.06977656122970011,-0.2211596187266312,-0.031322275247750164,0.0012755958375293723,0.005061867266591676,4.317609896788745,1.6848348829753126,0.13187822910600916,0.03187823787049731
DHR,Healthcare,Diagnostics & Research,140089032704,154080034816.0,7935000064.0,3675000064.0,4568500224.0,74.818,707770627,19683999744.0,5701000192.0,83464000000.0,14616999936.0,6439000064.0,0.0419,0.0708,0.22937,0.58992,1.868,0.37170000000000003,24778000384.0,0.037,0.098,,154080034816.0,52534000000.0,13982999552.0,0.05149920996237997,0.026233317434385187,0.03261140530289031,0.3750043739041392,0.17512939633854116,1.2431292910040068,-0.026665255865112814,-0.10758859213825567,-0.02521823472356935,-0.11640407784986098,-0.01645442593815527,0.0763715147919837,0.0029401786723962458,1.7621927459634108,16.973584905660378,0.3271184793610207,0.05867696361715173
DRI,Consumer Cyclical,Restaurants,23401791488,31133775872.0,2148900096.0,1213699968.0,1075412480.0,19.313,114535003,7999499776.0,219500000.0,12587000000.0,2862500096.0,1848300032.0,0.07817,0.53718,0.14335,0.21667999,0.314,3.62378,13210900480.0,0.137,0.36,,31133775872.0,2311300000.0,7779999776.0,0.06902150593088204,0.05186354936212309,0.04595428006233845,0.09876594282045421,0.22741718407881148,0.8860612246469137,0.07838539390453025,0.06344643043092901,0.07564432309651367,0.05780189247988257,0.011652945566740652,0.11163119314669258,-0.015388478916264488,3.620456712009007,7.650980392156863,0.23105195121640565,0.13208569079742735
DDOG,Technology,Software - Application,92677791744,89204228096.0,34639000.0,135672992.0,936726528.0,11.208,330825798,1285052032.0,4758617088.0,6643844000.0,2934170880.0,1113216000.0,-0.0021600001,0.039300002,0.00797,0.79906,3.397,0.32220999999999994,3672030976.0,0.322,1.04,,89204228096.0,3732206000.0,-3473565056.0,0.0003883111903924792,0.00146392128520675,0.010107346219334623,0.040270769617702123,0.4416375339336685,6.904296236055589,0.2694953937625746,0.37285627457997883,0.23447920562321808,0.2818981205549956,0.006553296333493885,0.1483932056531173,0.0304198119119926,-100.27902237362511,12.485758205986075,0.8662808760104742,0.027329353344510764
DVA,Healthcare,Medical Care Facilities,15077698560,29439178752.0,2792761088.0,756416000.0,999662976.0,-11.415,64185000,13220841472.0,666545984.0,17480103000.0,4490015232.0,2027321984.0,0.07496,0.80981004,0.13864,0.32454,1.417,12.613309999999998,13835087872.0,0.06,0.435,,29439178752.0,,12554295488.0,0.09486545502938899,0.05016786859015173,0.06630076679288646,,0.25686434639429756,1.3215783061172688,0.055264367135682946,0.10891518288924917,0.05397417895637924,0.07832871650344264,0.02959521304874113,0.01127173729675467,-0.24145448107204903,4.495298771507375,3.322404927525236,0.15334288579842673,0.13437620153169771
DECK,Consumer Cyclical,Footwear & Accessories,14539448320,13007392768.0,1338675968.0,1024070976.0,858725120.0,17.857,138880957,375193984.0,1907249024.0,3687765000.0,3157725952.0,1181954944.0,0.2175,0.40859002,0.14002,0.57703996,3.545,15.01,5472295936.0,0.096,-0.048,,13007392768.0,2499638000.0,-1532055040.0,0.10291654844876597,0.07043396375578576,0.05906174024627642,0.1719211035374415,0.856270926157171,0.8385406286526765,0.1469097911350663,0.33967181674798863,0.1356968069973712,0.2242354234786886,0.07380560017664073,0.03291448334739396,-0.06806213007902744,-1.1444554743810864,525.2513833992094,3.1502502556117746,0.46082815391801685
DE,Industrials,Farm & Heavy Construction Machinery,167809564672,207350022144.0,8613999616.0,4783000064.0,1098749952.0,101.527,270107282,48473001984.0,8830000128.0,105996000000.0,12291000320.0,7933000192.0,0.03828,0.18349001,0.17479,0.25965,2.213,3.76022,47337000960.0,-0.111,-0.085,,207350022144.0,25950000000.0,39643001856.0,0.041543278013338084,0.028502547356873464,0.006547600276227478,0.15463957641938814,0.11595720895128118,0.22971982799454965,-0.0450056665565175,0.5250105928832174,-0.057240715388001726,0.22905767412543335,0.05809173904998377,-0.012336936265374581,0.0,4.602159696218868,2.9738170347003154,0.16365811621526,0.1281869977291579
DELL,Technology,Computer Hardware,254786879488,275904954368.0,14065000448.0,8408999936.0,5434124800.0,-2.163,325046693,31924000768.0,11580999680.0,101286000000.0,25745000448.0,12469999616.0,0.07004,-3.4044534153846153,0.088570006,0.19212,0.946,-12.924696667206478,134001999872.0,0.875,2.825,,275904954368.0,,20343001088.0,0.05097770165170795,0.03300405402702869,0.02132811866497991,,0.2541812338131627,0.6462272376452067,0.035349838884853435,1.4780522476860227,0.04087026768809822,0.4713719458084364,-0.021762647649957306,0.2701075916033406,0.011558544395760133,1.4463562346272596,5.655769230769231,0.3906151897007748,0.2320803850908804
DAL,Industrials,Airlines,60936228864,76952641536.0,7775000064.0,4476000256.0,3093374976.0,31.183,656994340,21398999040.0,5053000192.0,81317000000.0,12970999808.0,8396000256.0,0.04341,0.2499,0.03179,0.19900998,0.418,1.05021,65178001408.0,0.129,,,76952641536.0,20853000000.0,16345998848.0,0.10103616859419566,0.07345384411611232,0.05076413545222699,0.3422102153144493,0.1595115388910068,0.6911025020280964,0.07799197884220499,,0.07180540753390945,0.6748983739837399,0.03215000723439526,0.07887544446213449,0.007787902734051682,2.102379255748904,10.108983799705449,0.3923548124987439,0.12783789320768071
DVN,Energy,Oil & Gas E&P,46678224896,32087058432.0,6721999872.0,2268000000.0,1600499968.0,24.844,1153403107,8702000128.0,1763000064.0,31599000000.0,7510000128.0,6424000000.0,0.060739998,0.15178001,0.06856,0.46929002,1.006,0.56404,16003000320.0,-0.008,-0.753,,32087058432.0,15528000000.0,6939000064.0,0.20949255558110738,0.04858796591029647,0.03428793557522689,0.332660465015469,0.23766575296686604,0.7056878165784832,-0.03570785468840698,-0.06346261857166091,-0.03115091407001702,-0.21856610029009532,-0.1811213963210736,0.0364065728623438,-0.0445468509984639,1.03228208808868,7.9738430583501,0.7382210877393359,0.144040998800567
DXCM,Healthcare,Medical Devices,27493449728,26463049728.0,1292300032.0,930400000.0,1056637504.0,7.662,385872977,1384800000.0,2415200000.0,6339900000.0,2963200000.0,1782499968.0,0.09651,0.35624,0.2142,0.61504,1.948,0.46832999999999997,4817900032.0,0.15,0.922,,26463049728.0,2746000000.0,-1030400000.0,0.048834130808160195,0.033840787867826495,0.03843233622748674,0.09987833564601413,0.46738907553746906,1.135680894239037,0.1701360960301399,0.5233789965598488,0.14887404692948755,0.38602495543672016,-0.046149729258534,-0.022299329169558176,0.004402054292002935,-0.7973380596496031,60.47540983606557,1.2871894627383016,0.2636632200886263
FANG,Energy,Oil & Gas E&P,48397139968,68288139264.0,10149000192.0,279000000.0,1397250048.0,129.653,281313297,13898000384.0,174000000.0,71059000000.0,10446000128.0,8231000064.0,-0.00122,0.0047400002,0.0579,0.72246003,0.561,0.32594,14458999808.0,0.042,-0.984,,68288139264.0,36972000000.0,13724000384.0,0.1486202479871981,0.005764803461206049,0.028870508648317986,0.7639294393107886,0.14700460361108375,5.008064688172043,0.15993445004276818,,0.1712201016941423,-0.673336668334167,-0.35077975957759056,0.05597990845865779,-0.021958103571424435,1.3522514655993416,8.071698113207548,0.5922434765130598,0.03218525707579109
DLR,Real Estate,REIT - Specialty,63074054144,80646512640.0,2888658944.0,1337165056.0,3278001664.0,64.877,357665753,19452149760.0,2464262912.0,49410468000.0,3494372096.0,2545472000.0,0.01255,0.05688,0.17191,0.55342996,1.227,0.7659199999999999,6314048000.0,0.167,0.676,,80646512640.0,22925663000.0,16987886848.0,0.035818770699915535,0.021199922442708553,0.05197068285029248,0.36347216476144073,0.07072129120493252,2.4514562725755225,0.09218604990875767,,0.0795085305351508,,-0.0160622910277195,0.09113344658695101,0.02055754417963563,5.880890467628705,4.071615971795674,0.13085813297789456,0.039867498260556945
DG,Consumer Defensive,Discount Stores,26066722816,40512012288.0,3387527936.0,1564509952.0,1882562304.0,40.09,220586647,15798401024.0,1353112960.0,30963730000.0,13278872576.0,3503533056.0,0.04632,0.1891,0.05919,0.30827,1.169,1.78649,43075354624.0,0.034,0.124,,40512012288.0,8511962000.0,14445288064.0,0.08361786405271739,0.06001943409010699,0.07222090468712336,0.3265451533775192,0.4288524856662941,1.2032919967005746,0.04125293834210786,0.780554530467686,0.04143088968617238,0.5314811389197782,-0.0057210124824848,-0.005428466559617494,0.001286720408840633,4.264256512983041,9.52069897253293,0.22176504132776723,0.0914550697539162
DLTR,Consumer Defensive,Discount Stores,23839258624,30425257984.0,2405299968.0,1259100032.0,1443624960.0,18.134,192174588,7593299968.0,1007299968.0,13466200000.0,7304900096.0,2615200000.0,0.067389995,0.33976,0.09088001,0.36991,1.161,2.16518,19747899392.0,0.072,0.095,,30425257984.0,3754900000.0,6586000000.0,0.0790560254005043,0.05281624113647604,0.060556621444034384,0.15750909284652762,0.5424618746194175,1.1465530325711246,0.0799582484358976,0.12967805908583063,0.07399689807741508,0.10024341668510732,-0.011082351314318728,-0.27771937352499465,-0.07705488991441237,2.7381200214608743,20.058479532163744,0.3444088882331904,0.16751973118699695
D,Utilities,Utilities - Regulated Electric,61345996800,118756016128.0,8240000000.0,2924000000.0,-9948250112.0,32.032,879512484,52214001664.0,352000000.0,115857000000.0,8247000064.0,5059999744.0,0.03086,0.09787,0.28751,0.47263,0.777,1.54901,17449000960.0,0.231,-0.102,,118756016128.0,29083000000.0,51862001664.0,0.06938595844372715,0.047664071863284155,0.0,0.474081464432248,0.07118257907592981,-3.402274320109439,0.05798731389635825,,0.05241500269832704,-0.24934970441109594,0.03265919973060322,0.13125030513108432,0.03169014084507042,6.293932240776699,2.7858555885262115,0.09690886702309046,0.05343743181581019
DPZ,Consumer Cyclical,Restaurants,10366394368,15269244928.0,1021726976.0,591864000.0,524712736.0,-116.609,33261870,5135773184.0,232922000.0,1716459000.0,1428877056.0,774940992.0,0.32489,-0.15171557456765225,0.19344999,0.28701,1.603,-1.3164794267934876,4978531840.0,0.035,-0.046,,15269244928.0,,4902851184.0,0.06691404721175222,0.05709449004053171,0.050616705999506885,,0.8324562695642599,0.8865427463065839,0.02876024391390608,0.20053454626480183,0.030768294317836335,0.17049653705980408,0.036150025227060956,-0.011832956920875088,-0.019075211262190715,4.798592284598738,4.930857469434409,0.15089081317186145,0.8225048900359028
DASH,Consumer Cyclical,Internet Retail,83662348288,81428348928.0,1350000000.0,926000000.0,2295624960.0,23.392,411336610,3287000064.0,5533000192.0,19659000000.0,7619999744.0,2390000128.0,0.03309,0.09922,0.052529998,0.51763,1.426,0.32194,14721000448.0,0.331,-0.061,,81428348928.0,10033000000.0,-2246000128.0,0.016578992669907717,0.01106830036389045,0.02743916477335205,0.11992252435303767,0.38760871580446615,2.4790766306695464,0.2772574009717286,3.4302390363432558,0.23692160274352572,0.4696278511404562,0.05382497489368965,0.5304787855196574,0.03471717535152034,-1.6637037985185186,362.5,0.7271068090858425,0.053656009473060984
DOV,Industrials,Specialty Industrial Machinery,28778489856,30426687488.0,1865912960.0,1096936960.0,840764352.0,55.62,134661414,3290113024.0,1641916032.0,13422423000.0,3315464960.0,1367559936.0,0.07056,0.14998001,0.16395001,0.40041,1.865,0.43927,8280135168.0,0.101,0.053,,30426687488.0,7405206000.0,1648196992.0,0.061324880032895414,0.0381165573832673,0.0292150267858725,0.25731739354822664,0.2470094229633502,0.7664655150283203,0.010445978801371991,0.23249980656517155,0.010286232753841362,0.11435076443891752,0.027336986516770745,0.07300754007463331,0.0006302633147586249,0.8833193333948439,13.519148781109937,0.4156574336578171,0.13609987001021834
DOW,Basic Materials,Chemicals,19971743744,36790747136.0,2641999872.0,-2859000064.0,-675875008.0,21.157,720741438,19634999296.0,4329999872.0,58538000000.0,2460000000.0,2064999936.0,-0.00135,-0.15262,0.0001,0.06255,1.848,1.17133,39331000320.0,-0.061,,,36790747136.0,16008000000.0,15304999424.0,0.07181153082413988,0.0,0.0,0.8015324152558885,0.042023984420376505,,-0.11108214737616817,,-0.11376154746931517,-0.9641257448119992,-0.08712867538415817,0.021391680625348967,0.0074134276968701104,5.792959941521148,-1.9028901734104047,0.10516934097474999,-0.033350217809745716
DHI,Consumer Cyclical,Residential Construction,44967223296,50265919488.0,4268600064.0,3172600064.0,2875425024.0,82.915,283579613,6643400192.0,1917900032.0,35471200000.0,7202100224.0,3651899904.0,0.07298,0.13084,0.11257,0.21597,6.37,0.27453,33348399104.0,-0.023,-0.132,,50265919488.0,24190400000.0,4725500160.0,0.08492036169793023,0.07055361286411062,0.06394490949713098,0.5379562763029627,0.20304078305780465,0.9063307589972992,0.007612158904120037,0.9948894344524908,0.01043543854586184,0.26237255874700066,-0.07677595728259604,-0.017535307428755025,0.0029368396904063715,1.1070374570467139,,0.5497034347558389,0.13203295899821835
DTE,Utilities,Utilities - Regulated Electric,32048842752,58787840000.0,3547000064.0,1262000000.0,-2188124928.0,59.237,208028313,26972000256.0,238000000.0,54066000000.0,4737999872.0,3295000064.0,0.027780002,0.10423,0.10231,0.28689,0.953,2.18787,16515000320.0,0.158,-0.444,,58787840000.0,12303000000.0,26734000256.0,0.06033560790802996,0.039377396861583876,0.0,0.38388281583840445,0.08763363059963748,-1.7338549350237717,-0.06307993398170852,,-0.069915676249917,0.10436979035109877,0.11232240333717197,0.10686647831961675,0.002768584351496626,7.537073519488947,2.4678030303030303,0.12216372655813755,0.05355858355426763
DUK,Utilities,Utilities - Regulated Electric,101035671552,193098661888.0,16478000128.0,5062000128.0,-2246500096.0,68.746,779596217,91208998912.0,2140000000.0,195736000000.0,16702999552.0,11665000448.0,0.02782,0.09661,0.25507,0.5105,0.661,1.61495,32718999552.0,0.113,0.12,,193098661888.0,51842000000.0,89068998912.0,0.08533461582223432,0.0501011182510401,0.0,0.5131059080784007,0.08533432558139535,-0.4437969259569327,0.03867971409471327,,0.03887661722940991,0.5656842955187728,0.06071545753860025,0.050407045072795864,0.0021407525773195876,5.405328208527612,2.5718216840946617,0.1278930871640702,0.05350079283755703
DD,Basic Materials,Specialty Chemicals,18890565632,21822171136.0,1552999936.0,132000000.0,-124750000.0,102.766,135019401,3216999936.0,710000000.0,21575000000.0,2422000128.0,1214000000.0,0.01983,0.00896,0.13801,0.35009998,2.683,0.22594,6918000128.0,0.043,,,21822171136.0,13919000000.0,2506999936.0,0.07116615144851553,0.006987615012246977,0.0,0.7368228284504975,0.11225956560834299,-0.9450757575757576,-0.19269293381346742,-0.3358031954355256,-0.22168137594505857,0.024894712213383248,-0.009522504870900506,-0.4110983731848455,-0.021050280199846054,1.6142949383869132,1.6389776357827477,0.37737022821003874,0.02662169174883238
ETN,Industrials,Specialty Industrial Machinery,154745307136,175871311872.0,6343000064.0,3988999936.0,2646500096.0,50.788,388300000,21833000960.0,751000000.0,41251000000.0,10583000064.0,4741000192.0,0.07022,0.20844999,0.16104999,0.37105,1.193,1.10463,28522000384.0,0.168,-0.094,,175871311872.0,19425000000.0,21082000960.0,0.036066144025902684,0.02577784108499144,0.017102296315028718,0.12552884710699547,0.25655135788223316,0.6634495207973852,0.09769979247934413,0.22453559196768258,0.09045017346324033,0.18548088260064005,0.044002753815892914,0.07477658216304943,-0.012725884448969204,3.3236639992567403,21.46473029045643,0.2171483526559603,0.1622596530849095
EBAY,Consumer Cyclical,Internet Retail,50988957696,54334959616.0,2980999936.0,2007000064.0,1200375040.0,9.892,444000000,7206000128.0,3860000000.0,17610000000.0,8329999872.0,2172999936.0,0.085930005,0.42875,0.23146999,0.71786004,1.219,1.63327,11603999744.0,0.195,0.071,,54334959616.0,4615000000.0,3346000128.0,0.05486338734891018,0.039361464809025616,0.023541862674595668,0.09050979287544918,0.4730266821124361,0.598094171261571,0.042572293921697035,-0.07383013027812035,0.03958343424558004,-0.06291695743196092,-0.01188651131989571,-0.0906274206041828,0.006303724928366762,1.12244220054891,10.378048780487806,0.30155424610061843,0.19679334001387497
